PageTitle;PageID;RevisionID;Time(calendar);Time(milliseconds);InteractionType;WordCount;IsAnonymous;ActiveUser;TargetAuthor;UndoTarget;RedoTarget
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"Vera Cruz";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;5;0;"Hephaestos";"Two halves";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;8;0;"Hephaestos";"66.30.51.220";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;11;0;"Hephaestos";"Tarquin";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;29;0;"Hephaestos";"204.249.174.32";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;35;0;"Hephaestos";"216.231.50.197";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"Jeejee";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;16;0;"Hephaestos";"128.193.88.195";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;18;0;"Hephaestos";"208.144.114.xxx";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;6;0;"Hephaestos";"67.119.25.241";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;38;0;"Hephaestos";"Arno";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"Sannse";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;2;0;"Hephaestos";"RobLa";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;2;0;"Hephaestos";"BrianHansen~enwiki";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;6;0;"Hephaestos";"Verloren";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;2;0;"Hephaestos";"143.54.9.100";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;30;0;"Hephaestos";"Zoe";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;993;0;"Hephaestos";"Soulpatch";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"MartinHarper";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"80.202.98.215";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"Heron";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;8;0;"Hephaestos";"JohnOwens";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"Sugarfishes";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;8;0;"Hephaestos";"Steverapaport";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"CatherineMunro";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;94;0;"Hephaestos";"12.240.227.239";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"24.130.213.242";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;70;0;"Hephaestos";"Smith03";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"Gianfranco";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;11;0;"Hephaestos";"Tubby";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;5;0;"Hephaestos";"Bdesham";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;7;0;"Hephaestos";"Angela";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"AxelBoldt";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"62.96.203.158";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;2;0;"Hephaestos";"Jurgen~enwiki";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"Tannin";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;11;0;"Hephaestos";"Isis~enwiki";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;2;0;"Hephaestos";"149.99.133.251";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"65.164.176.xxx";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;6;0;"Hephaestos";"Conversion script";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;8;0;"Hephaestos";"Miguel~enwiki";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"Nairobiny";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"BryceHarrington";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;14;0;"Hephaestos";"The Anome";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;15;0;"Hephaestos";"Theanthrope";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"192.215.101.254";"Evercat";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;21;0;"Hephaestos";"Bryan Derksen";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;122;0;"Hephaestos";"128.32.172.179";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;9;0;"Hephaestos";"Danny";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;7;0;"Hephaestos";"Liftarn";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;10;0;"Hephaestos";"Snoyes";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;35;0;"Hephaestos";"216.192.146.11";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"Susan Mason";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;22;0;"Hephaestos";"136.186.1.117";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"Panoramix";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;236;0;"Hephaestos";"142.177.108.15";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"FvdP";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;2;0;"Hephaestos";"209.86.240.99";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"216.192.145.144";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;8;0;"Hephaestos";"Ark30inf";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;9;0;"Hephaestos";"144.132.75.xxx";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"129.186.80.133";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"213.18.146.141";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"Brion VIBBER";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;12;0;"Hephaestos";"212.198.0.93";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;2;0;"Hephaestos";"Samuel~enwiki";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;33;0;"Hephaestos";"216.192.142.129";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"213.20.24.71";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;23;0;"Hephaestos";"128.148.115.157";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;48;0;"Hephaestos";"Jiang";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;90;0;"Hephaestos";"192.215.101.254";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;52;0;"Hephaestos";"Hephaestos";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;11;0;"Hephaestos";"Mintguy";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;76;0;"Hephaestos";"DanKeshet";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;21;0;"Hephaestos";"207.172.11.150";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;7;0;"Hephaestos";"Awareness99";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;10;0;"Hephaestos";"Ryan Cable";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;4;0;"Hephaestos";"Rmhermen";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;2;0;"Hephaestos";"Islandboy99";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;114;0;"Hephaestos";"Minesweeper";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;355;0;"Hephaestos";"Reynwah";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;9;0;"Hephaestos";"SH~enwiki";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;4;0;"Hephaestos";"Vicki Rosenzweig";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;1;0;"Hephaestos";"66.72.60.185";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;41;0;"Hephaestos";"Stephen C. Carlson";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;18;0;"Hephaestos";"-- April";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"Dietary Fiber";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;38;0;"Hephaestos";"Mav";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;3;0;"Hephaestos";"Chuck SMITH";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575628;2003-08-31T23:59:27Z;1062029348000;RESTORED;15;0;"Hephaestos";"Pizza Puzzle";"Henrik (old)";"Hephaestos"
"George W. Bush";3414021;8575630;2003-09-02T01:00:06Z;1062367167000;ADDED;3;0;"Tedius Zanarukando";;;
"George W. Bush";3414021;8575632;2003-09-02T01:04:50Z;1062457206000;ADDED;1;1;"68.38.108.25";;;
"George W. Bush";3414021;8575632;2003-09-02T01:04:50Z;1062457206000;DELETED;1;1;"68.38.108.25";"Samuel~enwiki";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575632;2003-09-02T01:04:50Z;1062457206000;DELETED;3;1;"68.38.108.25";"Liftarn";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575632;2003-09-02T01:04:50Z;1062457206000;DELETED;2;1;"68.38.108.25";"Snoyes";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575634;2003-09-02T20:10:25Z;1062457490000;DELETED;1;0;"Hephaestos";"68.38.108.25";"68.38.108.25";""
"George W. Bush";3414021;8575634;2003-09-02T20:10:25Z;1062457490000;RESTORED;3;0;"Hephaestos";"Liftarn";"68.38.108.25";"Hephaestos"
"George W. Bush";3414021;8575634;2003-09-02T20:10:25Z;1062457490000;RESTORED;2;0;"Hephaestos";"Snoyes";"68.38.108.25";"Hephaestos"
"George W. Bush";3414021;8575634;2003-09-02T20:10:25Z;1062457490000;RESTORED;1;0;"Hephaestos";"Samuel~enwiki";"68.38.108.25";"Hephaestos"
"George W. Bush";3414021;8575636;2003-09-03T01:25:58Z;1062526225000;ADDED;1;0;"Rimez";;;
"George W. Bush";3414021;8575640;2003-09-05T08:26:22Z;1062545218000;ADDED;6;1;"67.122.15.11";;;
"George W. Bush";3414021;8575646;2003-09-05T17:33:53Z;1062743546000;ADDED;3;1;"209.53.124.69";;;
"George W. Bush";3414021;8575646;2003-09-05T17:33:53Z;1062743546000;DELETED;1;1;"209.53.124.69";"The Cunctator";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575646;2003-09-05T17:33:53Z;1062743546000;DELETED;1;1;"209.53.124.69";"Minesweeper";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575648;2003-09-05T17:39:46Z;1062776033000;ADDED;3;1;"216.187.243.206";;;
"George W. Bush";3414021;8575648;2003-09-05T17:39:46Z;1062776033000;DELETED;2;1;"216.187.243.206";"209.53.124.69";"209.53.124.69";""
"George W. Bush";3414021;8575650;2003-09-05T20:52:09Z;1062776386000;DELETED;1;0;"Ahoerstemeier";"209.53.124.69";"209.53.124.69";""
"George W. Bush";3414021;8575650;2003-09-05T20:52:09Z;1062776386000;DELETED;2;0;"Ahoerstemeier";"216.187.243.206";"216.187.243.206";""
"George W. Bush";3414021;8575650;2003-09-05T20:52:09Z;1062776386000;RESTORED;1;0;"Ahoerstemeier";"The Cunctator";"209.53.124.69";"Hephaestos"
"George W. Bush";3414021;8575652;2003-09-05T20:54:34Z;1062787929000;ADDED;2;1;"209.53.124.19";;;
"George W. Bush";3414021;8575654;2003-09-08T14:05:02Z;1062788074000;DELETED;2;0;"Ahoerstemeier";"209.53.124.19";"209.53.124.19";""
"George W. Bush";3414021;8575656;2003-09-08T14:10:52Z;1063022702000;ADDED;4;1;"205.215.134.20";;;
"George W. Bush";3414021;8575656;2003-09-08T14:10:52Z;1063022702000;DELETED;1;1;"205.215.134.20";"Tannin";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575656;2003-09-08T14:10:52Z;1063022702000;DELETED;2;1;"205.215.134.20";"Danny";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575656;2003-09-08T14:10:52Z;1063022702000;DELETED;3;1;"205.215.134.20";"Bryan Derksen";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575656;2003-09-08T14:10:52Z;1063022702000;DELETED;1;1;"205.215.134.20";"Minesweeper";"Hephaestos";"209.53.124.69"
"George W. Bush";3414021;8575656;2003-09-08T14:10:52Z;1063022702000;DELETED;1;1;"205.215.134.20";"Stephen C. Carlson";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575656;2003-09-08T14:10:52Z;1063022702000;DELETED;1;1;"205.215.134.20";"Minesweeper";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575658;2003-09-10T02:44:02Z;1063023052000;DELETED;4;1;"196.3.51.241";"205.215.134.20";"205.215.134.20";""
"George W. Bush";3414021;8575658;2003-09-10T02:44:02Z;1063023052000;RESTORED;3;1;"196.3.51.241";"Bryan Derksen";"205.215.134.20";"Hephaestos"
"George W. Bush";3414021;8575658;2003-09-10T02:44:02Z;1063023052000;RESTORED;1;1;"196.3.51.241";"Tannin";"205.215.134.20";"Hephaestos"
"George W. Bush";3414021;8575658;2003-09-10T02:44:02Z;1063023052000;RESTORED;2;1;"196.3.51.241";"Danny";"205.215.134.20";"Hephaestos"
"George W. Bush";3414021;8575658;2003-09-10T02:44:02Z;1063023052000;RESTORED;2;1;"196.3.51.241";"Minesweeper";"205.215.134.20";"Hephaestos"
"George W. Bush";3414021;8575658;2003-09-10T02:44:02Z;1063023052000;RESTORED;1;1;"196.3.51.241";"Stephen C. Carlson";"205.215.134.20";"Hephaestos"
"George W. Bush";3414021;8575660;2003-09-10T03:08:20Z;1063154642000;ADDED;8;1;"152.163.253.102";;;
"George W. Bush";3414021;8575662;2003-09-11T21:30:06Z;1063156100000;ADDED;21;0;"Ortonmc";;;
"George W. Bush";3414021;8575662;2003-09-11T21:30:06Z;1063156100000;DELETED;7;0;"Ortonmc";"DanKeshet";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575662;2003-09-11T21:30:06Z;1063156100000;DELETED;5;0;"Ortonmc";"216.231.50.197";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575662;2003-09-11T21:30:06Z;1063156100000;DELETED;2;0;"Ortonmc";"DanKeshet";"Evercat";"80.213.1.204"
"George W. Bush";3414021;8575662;2003-09-11T21:30:06Z;1063156100000;DELETED;1;0;"Ortonmc";"Jiang";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575662;2003-09-11T21:30:06Z;1063156100000;DELETED;7;0;"Ortonmc";"152.163.253.102";"152.163.253.102";""
"George W. Bush";3414021;8575664;2003-09-12T00:48:20Z;1063308606000;ADDED;2;0;"Indefatigable";;;
"George W. Bush";3414021;8575664;2003-09-12T00:48:20Z;1063308606000;DELETED;1;0;"Indefatigable";"DanKeshet";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575664;2003-09-12T00:48:20Z;1063308606000;DELETED;1;0;"Indefatigable";"142.177.108.15";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575666;2003-09-12T00:50:13Z;1063320500000;ADDED;41;0;"Jamesday";;;
"George W. Bush";3414021;8575668;2003-09-13T22:26:10Z;1063320613000;DELETED;41;0;"Vancouverguy";"Jamesday";"Jamesday";""
"George W. Bush";3414021;8575672;2003-09-13T22:44:02Z;1063485590000;ADDED;42;0;"Wiwaxia";;;
"George W. Bush";3414021;8575672;2003-09-13T22:44:02Z;1063485590000;DELETED;1;0;"Wiwaxia";"Modemac";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575672;2003-09-13T22:44:02Z;1063485590000;DELETED;6;0;"Wiwaxia";"The Cunctator";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575672;2003-09-13T22:44:02Z;1063485590000;DELETED;8;0;"Wiwaxia";"142.177.108.15";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575674;2003-09-13T23:19:40Z;1063485842000;ADDED;3;0;"Smith03";;;
"George W. Bush";3414021;8575674;2003-09-13T23:19:40Z;1063485842000;DELETED;1;0;"Smith03";"Lir";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575676;2003-09-13T23:26:36Z;1063487980000;ADDED;3;1;"209.53.124.119";;;
"George W. Bush";3414021;8575676;2003-09-13T23:26:36Z;1063487980000;DELETED;1;1;"209.53.124.119";"Minesweeper";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575678;2003-09-15T02:55:21Z;1063488396000;DELETED;3;0;"Jiang";"209.53.124.119";"209.53.124.119";""
"George W. Bush";3414021;8575678;2003-09-15T02:55:21Z;1063488396000;RESTORED;1;0;"Jiang";"Minesweeper";"209.53.124.119";"Hephaestos"
"George W. Bush";3414021;8575682;2003-09-16T22:14:03Z;1063637595000;ADDED;2;1;"142.59.162.86";;;
"George W. Bush";3414021;8575682;2003-09-16T22:14:03Z;1063637595000;DELETED;1;1;"142.59.162.86";"142.177.108.15";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575684;2003-09-17T01:59:39Z;1063743243000;ADDED;6;0;"BL~enwiki";;;
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;ADDED;8;1;"203.10.121.83";;;
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;3;1;"203.10.121.83";"Den fjättrade ankan~enwiki";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;6;1;"203.10.121.83";"Verloren";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;53;1;"203.10.121.83";"216.192.143.2";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;40;1;"203.10.121.83";"Stephen C. Carlson";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;3;1;"203.10.121.83";"Liftarn";"Hephaestos";"68.38.108.25"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;1;1;"203.10.121.83";"Sugarfishes";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;11;1;"203.10.121.83";"Ed Poor";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;95;1;"203.10.121.83";"Lir";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;1;1;"203.10.121.83";"217.168.172.202";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;42;1;"203.10.121.83";"Wiwaxia";"Wiwaxia";""
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;1;1;"203.10.121.83";"139.20.140.49";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;9;1;"203.10.121.83";"SH~enwiki";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;18;1;"203.10.121.83";"-- April";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;1;1;"203.10.121.83";"Heron";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;1;1;"203.10.121.83";"Wesley";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;393;1;"203.10.121.83";"The Cunctator";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;7;1;"203.10.121.83";"216.192.142.148";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;5;1;"203.10.121.83";"Andrew Blair";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;2;1;"203.10.121.83";"BrianHansen~enwiki";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;2;1;"203.10.121.83";"Stormwriter";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;111;1;"203.10.121.83";"Minesweeper";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;11;1;"203.10.121.83";"Ram-Man";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;21;1;"203.10.121.83";"LenBudney";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;1;1;"203.10.121.83";"Sannse";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;20;1;"203.10.121.83";"66.35.239.94";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;94;1;"203.10.121.83";"12.240.227.239";"Hephaestos";"Henrik (old)"
"George W. Bush";3414021;8575686;2003-09-17T02:05:46Z;1063756779000;DELETED;90;1;"203.10.121.83";"192.215.101.254";"Hephaestos";"Henrik (old)"
